name;id;sp_attack;sp_defense;speed;ability
Escavalier18;11349;60;105;20;Swarm
Foongus18;11350;55;55;15;Effect Spore
Amoonguss18;11351;85;80;30;Effect Spore
Frillish18;11352;65;85;40;Water Absorb
Jellicent18;11353;85;105;60;Water Absorb
Alomomola18;11354;40;45;65;Healer
Joltik18;11355;57;50;65;Compoundeyes
Galvantula18;11356;97;60;108;Compoundeyes
Ferroseed18;11357;24;86;10;Iron Barbs
Ferrothorn18;11358;54;116;20;Iron Barbs
Klink18;11359;45;60;30;Plus
Klang18;11360;70;85;50;Plus
Klinklang18;11361;70;85;90;Plus
Tynamo18;11362;45;40;60;Levitate
Eelektrik18;11363;75;70;40;Levitate
Eelektross18;11364;105;80;50;Levitate
Elgyem18;11365;85;55;30;Telepathy
Beheeyem18;11366;125;95;40;Telepathy
Litwick18;11367;65;55;20;Flash Fire
Lampent18;11368;95;60;55;Flash Fire
Chandelure18;11369;145;90;80;Flash Fire
Axew18;11370;30;40;57;Rivalry
Fraxure18;11371;40;50;67;Rivalry
Haxorus18;11372;60;70;97;Rivalry
Cubchoo18;11373;60;40;40;Snow Cloak
Beartic18;11374;70;80;50;Snow Cloak
Cryogonal18;11375;95;135;105;Levitate
Shelmet18;11376;40;65;25;Hydration
Accelgor18;11377;100;60;145;Hydration
Stunfisk18;11378;81;99;32;Static
Mienfoo18;11379;55;50;65;Inner Focus
Mienshao18;11380;95;60;105;Inner Focus
Druddigon18;11381;60;90;48;Rough Skin
Golett18;11382;35;50;35;Iron Fist
Golurk18;11383;55;80;55;Iron Fist
Pawniard18;11384;40;40;60;Defiant
Bisharp18;11385;60;70;70;Defiant
Bouffalant18;11386;40;95;55;Reckless
Rufflet18;11387;37;50;60;Keen Eye
Braviary18;11388;57;75;80;Keen Eye
Vullaby18;11389;45;65;60;Big Pecks
Mandibuzz18;11390;55;95;80;Big Pecks
Heatmor18;11391;105;66;65;Gluttony
Durant18;11392;48;48;109;Swarm
Deino18;11393;45;50;38;Hustle
Zweilous18;11394;65;70;58;Hustle
Bulbasaur19;11395;65;65;45;Overgrow
Ivysaur19;11396;80;80;60;Overgrow
Venusaur19;11397;122;120;80;Overgrow
Charmander19;11398;60;50;65;Blaze
Charmeleon19;11399;80;65;80;Blaze
Charizard19;11400;159;115;100;Blaze
Squirtle19;11401;50;64;43;Torrent
Wartortle19;11402;65;80;58;Torrent
Blastoise19;11403;135;115;78;Torrent
Caterpie19;11404;20;20;45;Shield Dust
Metapod19;11405;25;25;30;Shed Skin
Butterfree19;11406;90;80;70;Compoundeyes
Weedle19;11407;20;20;50;Shield Dust
Kakuna19;11408;25;25;35;Shed Skin
Beedrill19;11409;15;80;145;Swarm
Pidgey19;11410;35;35;56;Keen Eye
Pidgeotto19;11411;50;50;71;Keen Eye
Pidgeot19;11412;135;80;121;Keen Eye
Rattata19;11413;25;35;72;Run Away
Raticate19;11414;40;80;77;Run Away
Spearow19;11415;31;31;70;Keen Eye
Fearow19;11416;61;61;100;Keen Eye
Ekans19;11417;40;54;55;Intimidate
Arbok19;11418;65;79;80;Intimidate
Pikachu19;11419;50;50;90;Static
Raichu19;11420;95;85;110;Static
Sandshrew19;11421;10;35;40;Sand Veil
Sandslash19;11422;25;65;65;Sand Veil
Nidoran-h19;11423;40;40;41;Poison Point
Nidorina19;11424;55;55;56;Poison Point
Nidoqueen19;11425;75;85;76;Poison Point
Nidoran-m19;11426;40;40;50;Poison Point
Nidorino19;11427;55;55;65;Poison Point
Nidoking19;11428;85;75;85;Poison Point
Clefairy19;11429;60;65;35;Cute Charm
Clefable19;11430;95;90;60;Cute Charm
Vulpix19;11431;50;65;65;Flash Fire
Ninetales19;11432;81;100;109;Flash Fire
Jigglypuff19;11433;45;25;20;Cute Charm
Wigglytuff19;11434;85;50;45;Cute Charm
Zubat19;11435;30;40;55;Inner Focus
Golbat19;11436;65;75;90;Inner Focus
Oddish19;11437;75;65;30;Chlorophyll
Gloom19;11438;85;75;40;Chlorophyll
Vileplume19;11439;110;90;50;Chlorophyll
Paras19;11440;45;55;25;Effect Spore
Parasect19;11441;60;80;30;Effect Spore
Venonat19;11442;40;55;45;Compoundeyes
Venomoth19;11443;90;75;90;Shield Dust
Diglett19;11444;35;45;90;Sand Veil
Dugtrio19;11445;50;70;110;Sand Veil
Meowth19;11446;50;40;90;Pickup
Persian19;11447;75;65;115;Limber
Psyduck19;11448;65;50;55;Damp
Golduck19;11449;95;80;85;Damp
Mankey19;11450;35;45;70;Vital Spirit
Primeape19;11451;60;70;95;Vital Spirit
Growlithe19;11452;70;50;60;Intimidate
Arcanine19;11453;100;80;95;Intimidate
Poliwag19;11454;40;40;90;Water Absorb
Poliwhirl19;11455;50;50;90;Water Absorb
Poliwrath19;11456;70;90;70;Water Absorb
Abra19;11457;105;55;90;Synchronize
Kadabra19;11458;120;70;105;Synchronize
Alakazam19;11459;175;105;150;Synchronize
Machop19;11460;35;35;35;Guts
Machoke19;11461;50;60;45;Guts
Machamp19;11462;65;85;55;Guts
Bellsprout19;11463;70;30;40;Chlorophyll
Weepinbell19;11464;85;45;55;Chlorophyll
Victreebel19;11465;100;70;70;Chlorophyll
Tentacool19;11466;50;100;70;Clear Body
Tentacruel19;11467;80;120;100;Clear Body
Geodude19;11468;30;30;20;Rock Head
Graveler19;11469;45;45;35;Rock Head
Golem19;11470;55;65;45;Rock Head
Ponyta19;11471;65;65;90;Run Away
Rapidash19;11472;80;80;105;Run Away
Slowpoke19;11473;40;40;15;Oblivious
Slowbro19;11474;130;80;30;Oblivious
Magnemite19;11475;95;55;45;Magnet Pull
Magneton19;11476;120;70;70;Magnet Pull
Farfetch'd19;11477;58;62;60;Keen Eye
Doduo19;11478;35;35;75;Run Away
Dodrio19;11479;60;60;110;Run Away
Seel19;11480;45;70;45;Thick Fat
Dewgong19;11481;70;95;70;Thick Fat
Grimer19;11482;40;50;25;Stench
Muk19;11483;65;100;50;Stench
Shellder19;11484;45;25;40;Shell Armor
Cloyster19;11485;85;45;70;Shell Armor
Gastly19;11486;100;35;80;Levitate
Haunter19;11487;115;55;95;Levitate
Gengar19;11488;170;95;130;Cursed Body
Onix19;11489;30;45;70;Rock Head
Drowzee19;11490;43;90;42;Insomnia
Hypno19;11491;73;115;67;Insomnia
Krabby19;11492;25;25;50;Hyper Cutter
Kingler19;11493;50;50;75;Hyper Cutter
Voltorb19;11494;55;55;100;Soundproof
Electrode19;11495;80;80;150;Soundproof
Exeggcute19;11496;60;45;40;Chlorophyll
Exeggutor19;11497;125;75;45;Chlorophyll
Cubone19;11498;40;50;35;Rock Head
Marowak19;11499;50;80;45;Rock Head
Hitmonlee19;11500;35;110;87;Limber
Hitmonchan19;11501;35;110;76;Keen Eye
Lickitung19;11502;60;75;30;Own Tempo
Koffing19;11503;60;45;35;Levitate
Weezing19;11504;85;70;60;Levitate
Rhyhorn19;11505;30;30;25;Lightningrod
Rhydon19;11506;45;45;40;Lightningrod
Chansey19;11507;35;105;50;Natural Cure
Tangela19;11508;100;40;60;Chlorophyll
Kangaskhan19;11509;60;100;100;Early Bird
Horsea19;11510;70;25;60;Swift Swim
Seadra19;11511;95;45;85;Poison Point
Goldeen19;11512;35;50;63;Swift Swim
Seaking19;11513;65;80;68;Swift Swim
Staryu19;11514;70;55;85;Illuminate
Starmie19;11515;100;85;115;Illuminate
Mr. Mime19;11516;100;120;90;Soundproof
Scyther19;11517;55;80;105;Swarm
Jynx19;11518;115;95;95;Oblivious
Electabuzz19;11519;95;85;105;Static
Magmar19;11520;100;85;93;Flame Body
Pinsir19;11521;65;90;105;Hyper Cutter
Tauros19;11522;40;70;110;Intimidate
Magikarp19;11523;15;20;80;Swift Swim
Gyarados19;11524;70;130;81;Intimidate
Lapras19;11525;85;95;60;Water Absorb
Ditto19;11526;48;48;48;Limber
Eevee19;11527;45;65;55;Run Away
Vaporeon19;11528;110;95;65;Water Absorb
Jolteon19;11529;110;95;130;Volt Absorb
Flareon19;11530;95;110;65;Flash Fire
Porygon19;11531;85;75;40;Trace
Omanyte19;11532;90;55;35;Swift Swim
Omastar19;11533;115;70;55;Swift Swim
Kabuto19;11534;55;45;55;Swift Swim
Kabutops19;11535;65;70;80;Swift Swim
Aerodactyl19;11536;70;95;150;Rock Head
Snorlax19;11537;65;110;30;Immunity
Articuno19;11538;95;125;85;Pressure
Zapdos19;11539;125;90;100;Pressure
Moltres19;11540;125;85;90;Pressure
Dratini19;11541;50;50;50;Shed Skin
Dragonair19;11542;70;70;70;Shed Skin
Dragonite19;11543;100;100;80;Inner Focus
Mewtwo19;11544;194;120;140;Pressure
Mew19;11545;100;100;100;Synchronize
Chikorita19;11546;49;65;45;Overgrow
Bayleef19;11547;63;80;60;Overgrow
Meganium19;11548;83;100;80;Overgrow
Cyndaquil19;11549;60;50;65;Blaze
Quilava19;11550;80;65;80;Blaze
Typhlosion19;11551;109;85;100;Blaze
Totodile19;11552;44;48;43;Torrent
Croconaw19;11553;59;63;58;Torrent
Feraligatr19;11554;79;83;78;Torrent
Sentret19;11555;35;45;20;Run Away
Furret19;11556;45;55;90;Run Away
Hoothoot19;11557;36;56;50;Insomnia
Noctowl19;11558;86;96;70;Insomnia
Ledyba19;11559;40;80;55;Swarm
Ledian19;11560;55;110;85;Swarm
Spinarak19;11561;40;40;30;Swarm
Ariados19;11562;60;70;40;Swarm
Crobat19;11563;70;80;130;Inner Focus
Chinchou19;11564;56;56;67;Volt Absorb
Lanturn19;11565;76;76;67;Volt Absorb
Pichu19;11566;35;35;60;Static
Cleffa19;11567;45;55;15;Cute Charm
Igglybuff19;11568;40;20;15;Cute Charm
Togepi19;11569;40;65;20;Hustle
Togetic19;11570;80;105;40;Hustle
Natu19;11571;70;45;70;Synchronize
Xatu19;11572;95;70;95;Synchronize
Mareep19;11573;65;45;35;Static
Flaaffy19;11574;80;60;45;Static
Ampharos19;11575;165;110;45;Static
Bellossom19;11576;90;100;50;Chlorophyll
Marill19;11577;20;50;40;Thick Fat
Azumarill19;11578;60;80;50;Thick Fat
Sudowoodo19;11579;30;65;30;Sturdy
Politoed19;11580;90;100;70;Water Absorb
Hoppip19;11581;35;55;50;Chlorophyll
Skiploom19;11582;45;65;80;Chlorophyll
Jumpluff19;11583;55;95;110;Chlorophyll
Aipom19;11584;40;55;85;Run Away
Sunkern19;11585;30;30;30;Chlorophyll
Sunflora19;11586;105;85;30;Chlorophyll
Yanma19;11587;75;45;95;Speed Boost
Wooper19;11588;25;25;15;Damp
Quagsire19;11589;65;65;35;Damp
Espeon19;11590;130;95;110;Synchronize
Umbreon19;11591;60;130;65;Synchronize
Murkrow19;11592;85;42;91;Insomnia
Slowking19;11593;100;110;30;Oblivious
Misdreavus19;11594;85;85;85;Levitate
Unown19;11595;72;48;48;Levitate
Wobbuffet19;11596;33;58;33;Shadow Tag
Girafarig19;11597;90;65;85;Inner Focus
Pineco19;11598;35;35;15;Sturdy
Forretress19;11599;60;60;40;Sturdy
Dunsparce19;11600;65;65;45;Serene Grace
Gligar19;11601;35;65;85;Hyper Cutter
Steelix19;11602;55;95;30;Rock Head
Snubbull19;11603;40;40;30;Intimidate
Granbull19;11604;60;60;45;Intimidate
Qwilfish19;11605;55;55;85;Poison Point
Scizor19;11606;65;100;75;Swarm
Shuckle19;11607;10;230;5;Sturdy
Heracross19;11608;40;105;75;Swarm
Sneasel19;11609;35;75;115;Inner Focus
Teddiursa19;11610;50;50;40;Pickup
Ursaring19;11611;75;75;55;Guts
Slugma19;11612;70;40;20;Magma Armor
Magcargo19;11613;90;80;30;Magma Armor
Swinub19;11614;30;30;50;Oblivious
Piloswine19;11615;60;60;50;Oblivious
Corsola19;11616;65;95;35;Hustle
Remoraid19;11617;65;35;65;Hustle
Octillery19;11618;105;75;45;Suction Cups
Delibird19;11619;65;45;75;Vital Spirit
Mantine19;11620;80;140;70;Swift Swim
Skarmory19;11621;40;70;70;Keen Eye
Houndour19;11622;80;50;65;Early Bird
Houndoom19;11623;140;90;115;Early Bird
Kingdra19;11624;95;95;85;Swift Swim
Phanpy19;11625;40;40;40;Pickup
Donphan19;11626;60;60;50;Sturdy
Stantler19;11627;85;65;85;Intimidate
Smeargle19;11628;20;45;75;Own Tempo
Tyrogue19;11629;35;35;35;Guts
Hitmontop19;11630;35;110;70;Intimidate
Smoochum19;11631;85;65;65;Oblivious
Elekid19;11632;65;55;95;Static
Magby19;11633;70;55;83;Flame Body
Miltank19;11634;40;70;100;Thick Fat
Blissey19;11635;75;135;55;Natural Cure
Raikou19;11636;115;100;115;Pressure
Entei19;11637;90;75;100;Pressure
Suicune19;11638;90;115;85;Pressure
Larvitar19;11639;45;50;41;Guts
Pupitar19;11640;65;70;51;Shed Skin
Tyranitar19;11641;95;120;71;Sand Stream
Lugia19;11642;90;154;110;Pressure
Ho-Oh19;11643;110;154;90;Pressure
Celebi19;11644;100;100;100;Natural Cure
Treecko19;11645;65;55;70;Overgrow
Grovyle19;11646;85;65;95;Overgrow
Sceptile19;11647;145;85;145;Overgrow
Torchic19;11648;70;50;45;Blaze
Combusken19;11649;85;60;55;Blaze
Blaziken19;11650;130;80;100;Blaze
Mudkip19;11651;50;50;40;Torrent
Marshtomp19;11652;60;70;50;Torrent
Swampert19;11653;95;110;70;Torrent
Poochyena19;11654;30;30;35;Run Away
Mightyena19;11655;60;60;70;Intimidate
Zigzagoon19;11656;30;41;60;Pickup
Linoone19;11657;50;61;100;Pickup
Wurmple19;11658;20;30;20;Shield Dust
Silcoon19;11659;25;25;15;Shed Skin
Beautifly19;11660;100;50;65;Swarm
Cascoon19;11661;25;25;15;Shed Skin
Dustox19;11662;50;90;65;Shield Dust
Lotad19;11663;40;50;30;Swift Swim
Lombre19;11664;60;70;50;Swift Swim
Ludicolo19;11665;90;100;70;Swift Swim
Seedot19;11666;30;30;30;Chlorophyll
Nuzleaf19;11667;60;40;60;Chlorophyll
Shiftry19;11668;90;60;80;Chlorophyll
Taillow19;11669;30;30;85;Guts
Swellow19;11670;75;50;125;Guts
Wingull19;11671;55;30;85;Keen Eye
Pelipper19;11672;95;70;65;Keen Eye
Ralts19;11673;45;35;40;Synchronize
Kirlia19;11674;65;55;50;Synchronize
Gardevoir19;11675;165;135;100;Synchronize
Surskit19;11676;50;52;65;Swift Swim
Masquerain19;11677;100;82;80;Intimidate
Shroomish19;11678;40;60;35;Effect Spore
Breloom19;11679;60;60;70;Effect Spore
Slakoth19;11680;35;35;30;Truant
Vigoroth19;11681;55;55;90;Vital Spirit
Slaking19;11682;95;65;100;Truant
Nincada19;11683;30;30;40;Compoundeyes
Ninjask19;11684;50;50;160;Speed Boost
Shedinja19;11685;30;30;40;Wonder Guard
Whismur19;11686;51;23;28;Soundproof
Loudred19;11687;71;43;48;Soundproof
Exploud19;11688;91;73;68;Soundproof
Makuhita19;11689;20;30;25;Thick Fat
Hariyama19;11690;40;60;50;Thick Fat
Azurill19;11691;20;40;20;Thick Fat
Nosepass19;11692;45;90;30;Sturdy
Skitty19;11693;35;35;50;Cute Charm
Delcatty19;11694;55;55;90;Cute Charm
Sableye19;11695;85;115;20;Keen Eye
Mawile19;11696;55;95;50;Hyper Cutter
Aron19;11697;40;40;30;Sturdy
Lairon19;11698;50;50;40;Sturdy
Aggron19;11699;60;80;50;Sturdy
Meditite19;11700;40;55;60;Pure Power
Medicham19;11701;80;85;100;Pure Power
Electrike19;11702;65;40;65;Static
Manectric19;11703;135;80;135;Static
Plusle19;11704;85;75;95;Plus
Minun19;11705;75;85;95;Minus
Volbeat19;11706;47;85;85;Illuminate
Illumise19;11707;73;85;85;Oblivious
Roselia19;11708;100;80;65;Natural Cure
Gulpin19;11709;43;53;40;Liquid Ooze
Swalot19;11710;73;83;55;Liquid Ooze
Carvanha19;11711;65;20;65;Rough Skin
Sharpedo19;11712;110;65;105;Rough Skin
Wailmer19;11713;70;35;60;Water Veil
Wailord19;11714;90;45;60;Water Veil
Numel19;11715;65;45;35;Oblivious
Camerupt19;11716;145;105;20;Magma Armor
Torkoal19;11717;85;70;20;White Smoke
Spoink19;11718;70;80;60;Thick Fat
Grumpig19;11719;90;110;80;Thick Fat
Spinda19;11720;60;60;60;Own Tempo
Trapinch19;11721;45;45;10;Hyper Cutter
Vibrava19;11722;50;50;70;Levitate
Flygon19;11723;80;80;100;Levitate
Cacnea19;11724;85;40;35;Sand Veil
Cacturne19;11725;115;60;55;Sand Veil
Swablu19;11726;40;75;50;Natural Cure
Altaria19;11727;110;105;80;Natural Cure
Zangoose19;11728;60;60;90;Immunity
Seviper19;11729;100;60;65;Shed Skin
Lunatone19;11730;95;85;70;Levitate
Solrock19;11731;55;65;70;Levitate
Barboach19;11732;46;41;60;Oblivious
Whiscash19;11733;76;71;60;Oblivious
Corphish19;11734;50;35;35;Hyper Cutter
Crawdaunt19;11735;90;55;55;Hyper Cutter
Baltoy19;11736;40;70;55;Levitate
Claydol19;11737;70;120;75;Levitate
Lileep19;11738;61;87;23;Suction Cups
Cradily19;11739;81;107;43;Suction Cups
Anorith19;11740;40;50;75;Battle Armor
Armaldo19;11741;70;80;45;Battle Armor
Feebas19;11742;10;55;80;Swift Swim
Milotic19;11743;100;125;81;Marvel Scale
Castform19;11744;70;70;70;Forecast
Kecleon19;11745;60;120;40;Color Change
Shuppet19;11746;63;33;45;Insomnia
Banette19;11747;93;83;75;Insomnia
Duskull19;11748;30;90;25;Levitate
Dusclops19;11749;60;130;25;Pressure
Tropius19;11750;72;87;51;Chlorophyll
Chimecho19;11751;95;90;65;Levitate
Absol19;11752;115;60;115;Pressure
Wynaut19;11753;23;48;23;Shadow Tag
Snorunt19;11754;50;50;50;Inner Focus
Glalie19;11755;120;80;100;Inner Focus
Spheal19;11756;55;50;25;Thick Fat
Sealeo19;11757;75;70;45;Thick Fat
Walrein19;11758;95;90;65;Thick Fat
Clamperl19;11759;74;55;32;Shell Armor
Huntail19;11760;94;75;52;Swift Swim
Gorebyss19;11761;114;75;52;Swift Swim
Relicanth19;11762;45;65;55;Swift Swim
Luvdisc19;11763;40;65;97;Swift Swim
Bagon19;11764;40;30;50;Rock Head
Shelgon19;11765;60;50;50;Rock Head
Salamence19;11766;120;90;120;Intimidate
Beldum19;11767;35;60;30;Clear Body
Metang19;11768;55;80;50;Clear Body
Metagross19;11769;105;110;110;Clear Body
Regirock19;11770;50;100;50;Clear Body
Regice19;11771;100;200;50;Clear Body
Registeel19;11772;75;150;50;Clear Body
Latias19;11773;140;150;110;Levitate
Latios19;11774;160;120;110;Levitate
Kyogre19;11775;180;160;90;Drizzle
Groudon19;11776;150;90;90;Drought
Rayquaza19;11777;180;100;115;Air Lock
Jirachi19;11778;100;100;100;Serene Grace
Deoxys19;11779;95;90;180;Pressure
Turtwig19;11780;45;55;31;Overgrow
Grotle19;11781;55;65;36;Overgrow
Torterra19;11782;75;85;56;Overgrow
Chimchar19;11783;58;44;61;Blaze
Monferno19;11784;78;52;81;Blaze
Infernape19;11785;104;71;108;Blaze
Piplup19;11786;61;56;40;Torrent
Prinplup19;11787;81;76;50;Torrent
Empoleon19;11788;111;101;60;Torrent
Starly19;11789;30;30;60;Keen Eye
Staravia19;11790;40;40;80;Intimidate
Staraptor19;11791;50;60;100;Intimidate
Bidoof19;11792;35;40;31;Simple
Bibarel19;11793;55;60;71;Simple
Kricketot19;11794;25;41;25;Shed Skin
Kricketune19;11795;55;51;65;Swarm
Shinx19;11796;40;34;45;Rivalry
Luxio19;11797;60;49;60;Rivalry
Luxray19;11798;95;79;70;Rivalry
Budew19;11799;50;70;55;Natural Cure
Roserade19;11800;125;105;90;Natural Cure
Cranidos19;11801;30;30;58;Mold Breaker
Rampardos19;11802;65;50;58;Mold Breaker
Shieldon19;11803;42;88;30;Sturdy
Bastiodon19;11804;47;138;30;Sturdy
Burmy19;11805;29;45;36;Shed Skin
Wormadam19;11806;69;95;36;Anticipation
Mothim19;11807;94;50;66;Swarm
Combee19;11808;30;42;70;Honey Gather
Vespiquen19;11809;80;102;40;Pressure
Pachirisu19;11810;45;90;95;Run Away
Buizel19;11811;60;30;85;Swift Swim
Floatzel19;11812;85;50;115;Swift Swim
Cherubi19;11813;62;53;35;Chlorophyll
Cherrim19;11814;87;78;85;Flower Gift
Shellos19;11815;57;62;34;Sticky Hold
Gastrodon19;11816;92;82;39;Sticky Hold
Ambipom19;11817;60;66;115;Technician
Drifloon19;11818;60;44;70;Aftermath
Drifblim19;11819;90;54;80;Aftermath
Buneary19;11820;44;56;85;Run Away
Lopunny19;11821;54;96;135;Cute Charm
Mismagius19;11822;105;105;105;Levitate
Honchkrow19;11823;105;52;71;Insomnia
Glameow19;11824;42;37;85;Limber
Purugly19;11825;64;59;112;Thick Fat
Chingling19;11826;65;50;45;Levitate
Stunky19;11827;41;41;74;Stench
Skuntank19;11828;71;61;84;Stench
Bronzor19;11829;24;86;23;Levitate
Bronzong19;11830;79;116;33;Levitate
Bonsly19;11831;10;45;10;Sturdy
Mime Jr.19;11832;70;90;60;Soundproof
Happiny19;11833;15;65;30;Natural Cure
Chatot19;11834;92;42;91;Keen Eye
Spiritomb19;11835;92;108;35;Pressure
Gible19;11836;40;45;42;Sand Veil
Gabite19;11837;50;55;82;Sand Veil
Garchomp19;11838;120;95;92;Sand Veil
Munchlax19;11839;40;85;5;Pickup
Riolu19;11840;35;40;60;Steadfast
Lucario19;11841;140;70;112;Steadfast
Hippopotas19;11842;38;42;32;Sand Stream
Hippowdon19;11843;68;72;47;Sand Stream
Skorupi19;11844;30;55;65;Battle Armor
Drapion19;11845;60;75;95;Battle Armor
Croagunk19;11846;61;40;50;Anticipation
Toxicroak19;11847;86;65;85;Anticipation
Carnivine19;11848;90;72;46;Levitate
Finneon19;11849;49;61;66;Swift Swim
Lumineon19;11850;69;86;91;Swift Swim
Mantyke19;11851;60;120;50;Swift Swim
Snover19;11852;62;60;40;Snow Warning
Abomasnow19;11853;132;105;30;Snow Warning
Weavile19;11854;45;85;125;Pressure
Magnezone19;11855;130;90;60;Magnet Pull
Lickilicky19;11856;80;95;50;Own Tempo
Rhyperior19;11857;55;55;40;Lightningrod
Tangrowth19;11858;110;50;50;Chlorophyll
Electivire19;11859;95;85;95;Motor Drive
Magmortar19;11860;125;95;83;Flame Body
Togekiss19;11861;120;115;80;Hustle
Yanmega19;11862;116;56;95;Speed Boost
Leafeon19;11863;60;65;95;Leaf Guard
Glaceon19;11864;130;95;65;Snow Cloak
Gliscor19;11865;45;75;95;Hyper Cutter
Mamoswine19;11866;70;60;80;Oblivious
Porygon-Z19;11867;135;75;90;Adaptability
Gallade19;11868;65;115;110;Steadfast
Probopass19;11869;75;150;40;Sturdy
Dusknoir19;11870;65;135;45;Pressure
Froslass19;11871;80;70;110;Snow Cloak
Rotom19;11872;105;107;86;Levitate
Uxie19;11873;75;130;95;Levitate
Mesprit19;11874;105;105;80;Levitate
Azelf19;11875;125;70;115;Levitate
Dialga19;11876;150;100;90;Pressure
Palkia19;11877;150;120;100;Pressure
Heatran19;11878;130;106;77;Flash Fire
Regigigas19;11879;80;110;100;Slow Start
Giratina19;11880;120;100;90;Pressure
Cresselia19;11881;75;130;85;Levitate
Phione19;11882;80;80;80;Hydration
Manaphy19;11883;100;100;100;Hydration
Darkrai19;11884;135;90;125;Bad Dreams
Shaymin19;11885;120;75;127;Natural Cure
Arceus19;11886;120;120;120;Multitype
Victini19;11887;100;100;100;Victory Star
Snivy19;11888;45;55;63;Overgrow
Servine19;11889;60;75;83;Overgrow
Serperior19;11890;75;95;113;Overgrow
Tepig19;11891;45;45;45;Blaze
Pignite19;11892;70;55;55;Blaze
Emboar19;11893;100;65;65;Blaze
Oshawott19;11894;63;45;45;Torrent
Dewott19;11895;83;60;60;Torrent
Samurott19;11896;108;70;70;Torrent
Patrat19;11897;35;39;42;Run Away
Watchog19;11898;60;69;77;Illuminate
Lillipup19;11899;25;45;55;Vital Spirit
Herdier19;11900;35;65;60;Intimidate
Stoutland19;11901;45;90;80;Intimidate
Purrloin19;11902;50;37;66;Limber
Liepard19;11903;88;50;106;Limber
Pansage19;11904;53;48;64;Gluttony
Simisage19;11905;98;63;101;Gluttony
Pansear19;11906;53;48;64;Gluttony
Simisear19;11907;98;63;101;Gluttony
Panpour19;11908;53;48;64;Gluttony
Simipour19;11909;98;63;101;Gluttony
Munna19;11910;67;55;24;Forewarn
Musharna19;11911;107;95;29;Forewarn
Pidove19;11912;36;30;43;Big Pecks
Tranquill19;11913;50;42;65;Big Pecks
Unfezant19;11914;65;55;93;Big Pecks
Blitzle19;11915;50;32;76;Lightningrod
Zebstrika19;11916;80;63;116;Lightningrod
Roggenrola19;11917;25;25;15;Sturdy
Boldore19;11918;50;40;20;Sturdy
Gigalith19;11919;60;80;25;Sturdy
Woobat19;11920;55;43;72;Unaware
Swoobat19;11921;77;55;114;Unaware
Drilbur19;11922;30;45;68;Sand Rush
Excadrill19;11923;50;65;88;Sand Rush
Audino19;11924;80;126;50;Healer
Timburr19;11925;25;35;35;Guts
Gurdurr19;11926;40;50;40;Guts
Conkeldurr19;11927;55;65;45;Guts
Tympole19;11928;50;40;64;Swift Swim
Palpitoad19;11929;65;55;69;Swift Swim
Seismitoad19;11930;85;75;74;Swift Swim
Throh19;11931;30;85;45;Guts
Sawk19;11932;30;75;85;Sturdy
Sewaddle19;11933;40;60;42;Swarm
Swadloon19;11934;50;80;42;Leaf Guard
Leavanny19;11935;70;80;92;Swarm
Venipede19;11936;30;39;57;Poison Point
Whirlipede19;11937;40;79;47;Poison Point
Scolipede19;11938;55;69;112;Poison Point
Cottonee19;11939;37;50;66;Prankster
Whimsicott19;11940;77;75;116;Prankster
Petilil19;11941;70;50;30;Chlorophyll
Lilligant19;11942;110;75;90;Chlorophyll
Basculin19;11943;80;55;98;Reckless
Sandile19;11944;35;35;65;Intimidate
Krokorok19;11945;45;45;74;Intimidate
Krookodile19;11946;65;70;92;Intimidate
Darumaka19;11947;15;45;50;Hustle
Darmanitan19;11948;140;105;55;Sheer Force
Maractus19;11949;106;67;60;Water Absorb
Dwebble19;11950;35;35;55;Sturdy
Crustle19;11951;65;75;45;Sturdy
Scraggy19;11952;35;70;48;Shed Skin
Scrafty19;11953;45;115;58;Shed Skin
Sigilyph19;11954;103;80;97;Wonder Skin 
Yamask19;11955;55;65;30;Mummy
Cofagrigus19;11956;95;105;30;Mummy
Tirtouga19;11957;53;45;22;Solid Rock
Carracosta19;11958;83;65;32;Solid Rock
Archen19;11959;74;45;70;Defeatist
Archeops19;11960;112;65;110;Defeatist
Trubbish19;11961;40;62;65;Stench
Garbodor19;11962;60;82;75;Stench
Zorua19;11963;80;40;65;Illusion
Zoroark19;11964;120;60;105;Illusion
Minccino19;11965;40;40;75;Cute Charm
Cinccino19;11966;65;60;115;Cute Charm
Gothita19;11967;55;65;45;Frisk
Gothorita19;11968;75;85;55;Frisk
Gothitelle19;11969;95;110;65;Frisk
